profile,profile_label,coef1_re,coef1_im,coef3_re,coef3_im,index,input_i,input_q,input_magnitude,output_i,output_q,output_magnitude,phase_shift_deg
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,212,24961,0,24961.0,9984,2897,10395.809973253647,16.180840090167507
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,213,25078,0,25078.0,10031,2938,10452.40666066911,16.324887452086987
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,214,25195,0,25195.0,10078,2979,10509.068702791888,16.467382378154596
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,215,25312,0,25312.0,10125,3021,10566.080919621996,16.613544483560815
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,216,25430,0,25430.0,10172,3063,10623.161158525272,16.758136808664787
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,217,25547,0,25547.0,10219,3106,10680.599093683837,16.906315463076087
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,218,25664,0,25664.0,10265,3149,10737.15167071789,17.054472799800198
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,219,25781,0,25781.0,10312,3192,10794.730566345785,17.199507014916396
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,220,25898,0,25898.0,10359,3236,10852.676029440849,17.348040709969077
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,221,26016,0,26016.0,10406,3280,10910.693653475933,17.494995727777102
C,AM/PM média,0x3333,0x0000,0x0000,0x199A,222,26133,0,26133.0,10453,3324,10968.782293399756,17.640395200543374
