coef1_index,coef3_index,coef1,coef3,index,input_i,output_i,output_q,gain_linear,compression_db,saturated
2,2,0.7,0.0,77,18189,12733,0,0.7000384847985046,-0.0026739163184066076,0
2,2,0.7,0.0,78,18425,12898,0,0.7000271370420624,-0.0028147173759586327,0
2,2,0.7,0.0,79,18661,13063,0,0.7000160763088795,-0.00295195929367769,0
2,2,0.7,0.0,80,18898,13229,0,0.70002116626098,-0.0028888027420322726,0
2,2,0.7,0.0,81,19134,13394,0,0.7000104525974705,-0.003021739309479537,0
2,2,0.7,0.0,82,19370,13559,0,0.7,-0.003151438495501843,0
2,2,0.7,0.0,83,19606,13724,0,0.6999897990411099,-0.0032780171365507553,0
2,2,0.7,0.0,84,19843,13890,0,0.6999949604394496,-0.0032139716731219943,0
2,2,0.7,0.0,85,20079,14056,0,0.700034862293939,-0.002718863499118163,0
2,2,0.7,0.0,86,20315,14221,0,0.7000246123554024,-0.002846043574736294,0
2,2,0.7,0.0,87,20551,14386,0,0.7000145978297893,-0.0029703044720330828,0
2,2,0.7,0.0,88,20787,14551,0,0.7000048106989946,-0.0030917455569773105,0
2,2,0.7,0.0,89,21024,14717,0,0.7000095129375952,-0.003033398831737275,0
2,2,0.7,0.0,90,21260,14882,0,0.7,-0.003151438495501843,0
2,2,0.7,0.0,91,21496,15047,0,0.6999906959434313,-0.0032668878463822867,0
2,2,0.7,0.0,92,21732,15213,0,0.7000276090557703,-0.002808860663589675,0
2,2,0.7,0.0,93,21969,15379,0,0.7000318630797943,-0.0027560772155642375,0
2,2,0.7,0.0,94,22205,15544,0,0.7000225174510245,-0.0028720371400110323,0
2,2,0.7,0.0,95,22441,15709,0,0.700013368388218,-0.002985559587018915,0
2,2,0.7,0.0,96,22677,15874,0,0.7000044097543767,-0.003096720610928346,0
2,2,0.7,0.0,97,22913,16039,0,0.6999956356653428,-0.003205593134573217,0
2,2,0.7,0.0,98,23150,16205,0,0.7,-0.003151438495501843,0
2,2,0.7,0.0,99,23386,16370,0,0.6999914478747968,-0.0032575574518697147,0
2,2,0.7,0.0,100,23622,16536,0,0.7000254000508,-0.0028362698734654074,0
2,2,0.7,0.0,101,23858,16701,0,0.7000167658646995,-0.002943403200460722,0
2,2,0.7,0.0,102,24094,16866,0,0.7000083008217813,-0.003048439074916919,0
2,2,0.7,0.0,103,24331,17032,0,0.7000123299494472,-0.0029984447284421433,0
2,2,0.7,0.0,104,24567,17197,0,0.7000040705010787,-0.003100930180723314,0
2,2,0.7,0.0,105,24803,17362,0,0.6999959682296496,-0.003201466514301944,0
2,2,0.7,0.0,106,25039,17528,0,0.7000279563880346,-0.0028045509921880694,0
2,2,0.7,0.0,107,25276,17694,0,0.7000316505776231,-0.002758713910812354,0
2,2,0.7,0.0,108,25512,17859,0,0.7000235183443085,-0.0028596180503777015,0
2,2,0.7,0.0,109,25748,18024,0,0.7000155351871991,-0.002958673603780757,0
2,2,0.7,0.0,110,25984,18189,0,0.700007697044335,-0.0030559309096861702,0
2,2,0.7,0.0,111,26220,18354,0,0.7,-0.003151438495501843,0
2,2,0.7,0.0,112,26457,18520,0,0.7000037797180331,-0.0031045383168388585,0
2,2,0.7,0.0,113,26693,18685,0,0.6999962536994718,-0.0031979242669488684,0
2,2,0.7,0.0,114,26929,18851,0,0.7000259942812581,-0.002828896686739193,0
2,2,0.7,0.0,115,27165,19016,0,0.7000184060371802,-0.0029230517729526874,0
2,2,0.7,0.0,116,27402,19182,0,0.7000218962119553,-0.0028797454868906064,0
2,2,0.7,0.0,117,27638,19347,0,0.7000144728272668,-0.0029718555228461785,0
2,2,0.7,0.0,118,27874,19512,0,0.7000071751452966,-0.003062406780106153,0
2,2,0.7,0.0,119,28110,19677,0,0.7,-0.003151438495501843,0
2,2,0.7,0.0,120,28346,19843,0,0.7000282226769209,-0.0028012469020917427,0
2,2,0.7,0.0,121,28583,20008,0,0.6999965014169262,-0.0031948504703710884,0
2,2,0.7,0.0,122,28819,20174,0,0.7000242895312121,-0.002850049170948058,0
2,2,0.7,0.0,123,29055,20339,0,0.700017208742041,-0.0029379079285164877,0
2,2,0.7,0.0,124,29291,20504,0,0.7000102420538732,-0.0030243517829342103,0
2,2,0.7,0.0,125,29528,20670,0,0.7000135464643727,-0.0029833499868879413,0
2,2,0.7,0.0,126,29764,20835,0,0.7000067195269453,-0.003068060225021432,0
2,2,0.7,0.0,127,30000,21000,0,0.7,-0.003151438495501843,0
2,3,0.7,0.35,0,0,0,0,0.0,0.0,0
2,3,0.7,0.35,1,236,165,0,0.6991525423728814,0.0,0
2,3,0.7,0.35,2,472,330,0,0.6991525423728814,0.0,0
2,3,0.7,0.35,3,709,496,0,0.6995768688293371,0.0,0
2,3,0.7,0.35,4,945,662,0,0.7005291005291006,0.0,0
2,3,0.7,0.35,5,1181,827,0,0.7002540220152413,0.0,0
2,3,0.7,0.35,6,1417,993,0,0.7007762879322512,0.0064757261777766235,0
2,3,0.7,0.35,7,1654,1159,0,0.7007255139056832,0.0058463761607237905,0
2,3,0.7,0.35,8,1890,1325,0,0.701058201058201,0.009969243211011818,0
2,3,0.7,0.35,9,2126,1491,0,0.7013170272812794,0.013175426533695614,0
2,3,0.7,0.35,10,2362,1658,0,0.7019475021168501,0.020980419954536762,0
2,3,0.7,0.35,11,2598,1824,0,0.7020785219399538,0.022601506327128,0
2,3,0.7,0.35,12,2835,1992,0,0.7026455026455026,0.029613178394452443,0
2,3,0.7,0.35,13,3071,2159,0,0.7030283295343537,0.03434427904260043,0
2,3,0.7,0.35,14,3307,2327,0,0.703658905352283,0.042131528679904905,0
2,3,0.7,0.35,15,3543,2495,0,0.7042054755856618,0.04887571374399208,0
2,3,0.7,0.35,16,3780,2664,0,0.7047619047619048,0.05573617444012594,0
2,3,0.7,0.35,17,4016,2832,0,0.7051792828685259,0.060878658834733285,0
2,3,0.7,0.35,18,4252,3002,0,0.7060206961429916,0.07123640233921187,0
2,3,0.7,0.35,19,4488,3171,0,0.7065508021390374,0.07775563679903653,0
2,3,0.7,0.35,20,4724,3341,0,0.7072396274343776,0.08621949515244415,0
2,3,0.7,0.35,21,4961,3513,0,0.7081233622253578,0.09706621633616173,0
2,3,0.7,0.35,22,5197,3684,0,0.7088705022128151,0.10622585525839891,0
2,3,0.7,0.35,23,5433,3855,0,0.7095527332965212,0.11458130828446095,0
2,3,0.7,0.35,24,5669,4028,0,0.710530957840889,0.12654785903156945,0
2,3,0.7,0.35,25,5906,4201,0,0.7113105316627159,0.13607253939800867,0
2,3,0.7,0.35,26,6142,4375,0,0.7123086942364051,0.1482526662450021,0
2,3,0.7,0.35,27,6378,4549,0,0.7132329883976168,0.15951619967965913,0
2,3,0.7,0.35,28,6614,4724,0,0.7142425158754158,0.17180172849522496,0
2,3,0.7,0.35,29,6850,4900,0,0.7153284671532847,0.18499793194112346,0
2,3,0.7,0.35,30,7087,5077,0,0.7163821080852265,0.19778237408113197,0
2,3,0.7,0.35,31,7323,5254,0,0.7174655195957941,0.21090844748337043,0
2,3,0.7,0.35,32,7559,5432,0,0.7186135732239715,0.22479607983889077,0
2,3,0.7,0.35,33,7795,5611,0,0.7198203976908275,0.23937074479129683,0
2,3,0.7,0.35,34,8031,5791,0,0.7210808118540655,0.25456654175494065,0
2,3,0.7,0.35,35,8268,5972,0,0.7223028543783261,0.26927438317410524,0
2,3,0.7,0.35,36,8504,6153,0,0.7235418626528692,0.2841610326751303,0
2,3,0.7,0.35,37,8740,6336,0,0.7249427917620137,0.3009624801600438,0
2,3,0.7,0.35,38,8976,6519,0,0.7262700534759359,0.3168505037813784,0
2,3,0.7,0.35,39,9213,6704,0,0.7276674264626072,0.3335464504091376,0
2,3,0.7,0.35,40,9449,6889,0,0.729071859456027,0.35029447647297146,0
2,3,0.7,0.35,41,9685,7076,0,0.7306143520908621,0.3686517448704798,0
2,3,0.7,0.35,42,9921,7263,0,0.7320834593286967,0.3860996517799612,0
2,3,0.7,0.35,43,10157,7452,0,0.7336812050802403,0.4050356366636085,0
2,3,0.7,0.35,44,10394,7642,0,0.735231864537233,0.42337417853034937,0
2,3,0.7,0.35,45,10630,7833,0,0.7368767638758231,0.4427850016055649,0
2,3,0.7,0.35,46,10866,8025,0,0.7385422418553286,0.46239456880351615,0
2,3,0.7,0.35,47,11102,8218,0,0.7402269861286255,0.4821860398195765,0
2,3,0.7,0.35,48,11339,8413,0,0.7419525531351971,0.502410433635117,0
2,3,0.7,0.35,49,11575,8608,0,0.7436717062634989,0.5225129338658253,0
2,3,0.7,0.35,50,11811,8805,0,0.745491490982982,0.543741577087437,0
2,3,0.7,0.35,51,12047,9003,0,0.7473229849755125,0.5650545572733217,0
2,3,0.7,0.35,52,12283,9202,0,0.7491655133110804,0.5864433028374951,0
2,3,0.7,0.35,53,12520,9404,0,0.7511182108626198,0.6090535927891786,0
2,3,0.7,0.35,54,12756,9606,0,0.7530573847601129,0.6314491958597981,0
2,3,0.7,0.35,55,12992,9809,0,0.755003078817734,0.6538622139574672,0
2,3,0.7,0.35,56,13228,10014,0,0.757030541276081,0.677155777643865,0
2,3,0.7,0.35,57,13465,10221,0,0.7590790939472707,0.7006283720195751,0
2,3,0.7,0.35,58,13701,10429,0,0.7611853149405153,0.724695783844293,0
2,3,0.7,0.35,59,13937,10639,0,0.7633637081150894,0.7495179381911387,0
2,3,0.7,0.35,60,14173,10849,0,0.7654695547872715,0.7734462027062766,0
2,3,0.7,0.35,61,14409,11062,0,0.7677146228051912,0.7988840167098052,0
2,3,0.7,0.35,62,14646,11276,0,0.7699030452000546,0.8236085091940111,0
2,3,0.7,0.35,63,14882,11492,0,0.7722080365542265,0.849574103586863,0
2,3,0.7,0.35,64,15118,11709,0,0.7745072099484058,0.8753970611285815,0
2,3,0.7,0.35,65,15354,11928,0,0.7768659632669012,0.9018096447015438,0
2,3,0.7,0.35,66,15591,12149,0,0.7792316079789622,0.9282189715986138,0
2,3,0.7,0.35,67,15827,12371,0,0.7816389713780248,0.9550118520071886,0
2,3,0.7,0.35,68,16063,12595,0,0.7841001058332815,0.9823180107151673,0
2,3,0.7,0.35,69,16299,12821,0,0.7866126756242714,1.0101065698772815,0
2,3,0.7,0.35,70,16535,13048,0,0.7891140006047778,1.0376827368693171,0
2,3,0.7,0.35,71,16772,13279,0,0.7917362270450752,1.0664981046471391,0
2,3,0.7,0.35,72,17008,13510,0,0.7943320790216368,1.0949297980755424,0
2,3,0.7,0.35,73,17244,13742,0,0.7969148689399211,1.1231263616801452,0
2,3,0.7,0.35,74,17480,13977,0,0.7995995423340961,1.1523384986093461,0
2,3,0.7,0.35,75,17717,14215,0,0.8023367387255179,1.1820213382983613,0
2,3,0.7,0.35,76,17953,14454,0,0.8051022113295828,1.2119081511497416,0
2,3,0.7,0.35,77,18189,14694,0,0.8078508988949366,1.2415120122939396,0
2,3,0.7,0.35,78,18425,14937,0,0.8106919945725916,1.2720054505000198,0
2,3,0.7,0.35,79,18661,15181,0,0.8135148169980173,1.302197109058607,0
2,3,0.7,0.35,80,18898,15429,0,0.8164356016509684,1.3333264489654426,0
2,3,0.7,0.35,81,19134,15677,0,0.8193268527229016,1.3640315355285373,0
2,3,0.7,0.35,82,19370,15928,0,0.82230252968508,1.395520287224208,0
2,3,0.7,0.35,83,19606,16181,0,0.8253085790064266,1.4272149528958367,0
2,3,0.7,0.35,84,19843,16437,0,0.8283525676561004,1.4591922166620108,0
2,3,0.7,0.35,85,20079,16694,0,0.8314159071666916,1.4912543500605828,0
2,3,0.7,0.35,86,20315,16954,0,0.8345557469849865,1.5239948043965588,0
2,3,0.7,0.35,87,20551,17215,0,0.8376721327429322,1.5563691170464655,0
2,3,0.7,0.35,88,20787,17479,0,0.8408620772598259,1.5893830874700254,0
2,3,0.7,0.35,89,21024,17746,0,0.8440829528158296,1.6225903472840744,0
2,3,0.7,0.35,90,21260,18015,0,0.8473659454374413,1.6563078866455494,0
2,3,0.7,0.35,91,21496,18285,0,0.8506233717901005,1.689633986198385,0
2,3,0.7,0.35,92,21732,18558,0,0.8539480949751519,1.7235172417221498,0
2,3,0.7,0.35,93,21969,18835,0,0.8573444398925759,1.7579944748748209,0
2,3,0.7,0.35,94,22205,19113,0,0.8607520828642198,1.7924494070595454,0
2,3,0.7,0.35,95,22441,19393,0,0.8641771757051825,1.8269435955814122,0
2,3,0.7,0.35,96,22677,19675,0,0.8676191736120298,1.8614705806187783,0
2,3,0.7,0.35,97,22913,19961,0,0.8711648409200018,1.896894552037959,0
2,3,0.7,0.35,98,23150,20249,0,0.8746868250539956,1.9319394617407544,0
2,3,0.7,0.35,99,23386,20540,0,0.8783032583597024,1.9677776395344897,0
2,3,0.7,0.35,100,23622,20832,0,0.8818897637795275,2.0031737955038578,0
2,3,0.7,0.35,101,23858,21128,0,0.8855729734261044,2.0393748402448733,0
2,3,0.7,0.35,102,24094,21425,0,0.8892255333277994,2.0751262530081114,0
2,3,0.7,0.35,103,24331,21727,0,0.892976038798241,2.1116838738768,0
2,3,0.7,0.35,104,24567,22030,0,0.8967313876338178,2.1481351875702557,0
2,3,0.7,0.35,105,24803,22336,0,0.900536225456598,2.184911514646192,0
2,3,0.7,0.35,106,25039,22645,0,0.9043891529214425,2.2219946583343546,0
2,3,0.7,0.35,107,25276,22957,0,0.9082528881152081,2.2590235118539352,0
2,3,0.7,0.35,108,25512,23271,0,0.9121589840075258,2.296298559798261,0
2,3,0.7,0.35,109,25748,23588,0,0.916109989125369,2.33384013419611,0
2,3,0.7,0.35,110,25984,23908,0,0.9201046798029556,2.3716325532306155,0
2,3,0.7,0.35,111,26220,24230,0,0.9241037376048817,2.4093022968881765,0
2,3,0.7,0.35,112,26457,24557,0,0.92818535737234,2.447582019338257,0
2,3,0.7,0.35,113,26693,24885,0,0.932266886449631,2.4856929336207614,0
2,3,0.7,0.35,114,26929,25216,0,0.9363882802926213,2.524007150987142,0
2,3,0.7,0.35,115,27165,25550,0,0.9405484999079698,2.562511663239201,0
2,3,0.7,0.35,116,27402,25889,0,0.9447850521859719,2.6015480315566637,0
2,3,0.7,0.35,117,27638,26229,0,0.9490194659526738,2.640390173498164,0
2,3,0.7,0.35,118,27874,26572,0,0.9532898041185334,2.6793867224966483,0
2,3,0.7,0.35,119,28110,26918,0,0.9575951618641053,2.718526624870872,0
2,3,0.7,0.35,120,28346,27267,0,0.9619346645029281,2.7577992683071835,0
2,3,0.7,0.35,121,28583,27620,0,0.9663086449987754,2.7972050599329554,0
2,3,0.7,0.35,122,28819,27976,0,0.9707484645546341,2.8370220070082723,0
2,3,0.7,0.35,123,29055,28334,0,0.9751849939769403,2.8766279570856024,0
2,3,0.7,0.35,124,29291,28696,0,0.97968659315148,2.9166310580515176,0
2,3,0.7,0.35,125,29528,29062,0,0.9842183690056895,2.956717086202016,0
2,3,0.7,0.35,126,29764,29430,0,0.9887783900013439,2.996867085901262,0
2,3,0.7,0.35,127,30000,29802,0,0.9934,3.037370874403452,0
2,4,0.7,0.7,0,0,0,0,0.0,0.0,0
2,4,0.7,0.7,1,236,165,0,0.6991525423728814,0.0,0
2,4,0.7,0.7,2,472,330,0,0.6991525423728814,0.0,0
2,4,0.7,0.7,3,709,497,0,0.7009873060648801,0.0,0
2,4,0.7,0.7,4,945,662,0,0.7005291005291006,0.0,0
2,4,0.7,0.7,5,1181,828,0,0.7011007620660458,0.0,0
2,4,0.7,0.7,6,1417,994,0,0.7014820042342979,0.0047218995697515375,0
2,4,0.7,0.7,7,1654,1161,0,0.7019347037484885,0.010325507013611969,0
2,4,0.7,0.7,8,1890,1327,0,0.7021164021164021,0.012573590396519344,0
2,4,0.7,0.7,9,2126,1494,0,0.702728127939793,0.020137962414732438,0
2,4,0.7,0.7,10,2362,1662,0,0.7036409822184589,0.03141373998461708,0
2,4,0.7,0.7,11,2598,1830,0,0.7043879907621247,0.04063007644109912,0
2,4,0.7,0.7,12,2835,1999,0,0.7051146384479717,0.04958583435652222,0
2,4,0.7,0.7,13,3071,2169,0,0.706284597850863,0.06398592799517955,0
2,4,0.7,0.7,14,3307,2339,0,0.7072875718173571,0.07631175448169704,0
2,4,0.7,0.7,15,3543,2509,0,0.7081569291560824,0.08698139620135936,0
2,4,0.7,0.7,16,3780,2681,0,0.7092592592592593,0.10049149948577667,0
2,4,0.7,0.7,17,4016,2853,0,0.7104083665338645,0.11455256697496129,0
2,4,0.7,0.7,18,4252,3027,0,0.7119002822201317,0.13277451867896822,0
2,4,0.7,0.7,19,4488,3201,0,0.7132352941176471,0.14904773449323863,0
2,4,0.7,0.7,20,4724,3376,0,0.7146486028789162,0.16624219681549707,0
2,4,0.7,0.7,21,4961,3552,0,0.7159846805079622,0.18246581798024997,0
2,4,0.7,0.7,22,5197,3729,0,0.7175293438522224,0.20118454734164706,0
2,4,0.7,0.7,23,5433,3908,0,0.7193079330020247,0.22268821683298465,0
2,4,0.7,0.7,24,5669,4087,0,0.7209384371141295,0.24235483098516195,0
2,4,0.7,0.7,25,5906,4269,0,0.7228242465289536,0.26504546007043495,0
2,4,0.7,0.7,26,6142,4451,0,0.7246825138391404,0.28734686008214194,0
2,4,0.7,0.7,27,6378,4634,0,0.7265600501724678,0.3098215075130204,0
2,4,0.7,0.7,28,6614,4819,0,0.7286059872996674,0.33424593104318145,0
2,4,0.7,0.7,29,6850,5005,0,0.7306569343065693,0.3586614230309304,0
2,4,0.7,0.7,30,7087,5193,0,0.7327501058275716,0.38350901324348713,0
2,4,0.7,0.7,31,7323,5382,0,0.7349446947972142,0.4094844023903852,0
2,4,0.7,0.7,32,7559,5573,0,0.737266834237333,0.4368851708673191,0
2,4,0.7,0.7,33,7795,5765,0,0.7395766516998076,0.4640550586898401,0
2,4,0.7,0.7,34,8031,5959,0,0.7419997509650106,0.49246640693652594,0
2,4,0.7,0.7,35,8268,6156,0,0.7445573294629898,0.5223540806565007,0
2,4,0.7,0.7,36,8504,6354,0,0.7471777986829727,0.552870396090458,0
2,4,0.7,0.7,37,8740,6553,0,0.7497711670480549,0.5829659230074044,0
2,4,0.7,0.7,38,8976,6755,0,0.7525623885918004,0.6152414054919568,0
2,4,0.7,0.7,39,9213,6959,0,0.755345707152936,0.6473065232183635,0
2,4,0.7,0.7,40,9449,7164,0,0.7581754683035242,0.6797857803232242,0
2,4,0.7,0.7,41,9685,7372,0,0.7611770779556014,0.7141052464108245,0
2,4,0.7,0.7,42,9921,7581,0,0.7641366797701845,0.7478121566969319,0
2,4,0.7,0.7,43,10157,7793,0,0.7672541104656887,0.7831756923164922,0
2,4,0.7,0.7,44,10394,8008,0,0.7704444872041563,0.8192182562611232,0
2,4,0.7,0.7,45,10630,8224,0,0.7736594543744121,0.8553879591307679,0
2,4,0.7,0.7,46,10866,8443,0,0.7770108595619363,0.8929329880830589,0
2,4,0.7,0.7,47,11102,8664,0,0.7803999279409115,0.9307356290011346,0
2,4,0.7,0.7,48,11339,8888,0,0.7838433724314313,0.9689770293324587,0
2,4,0.7,0.7,49,11575,9114,0,0.7873866090712743,1.008151707701477,0
2,4,0.7,0.7,50,11811,9342,0,0.7909575819151639,1.0474550854101319,0
2,4,0.7,0.7,51,12047,9573,0,0.7946376691292438,1.0877741879998077,0
2,4,0.7,0.7,52,12283,9806,0,0.7983391679557111,1.1281399578184677,0
2,4,0.7,0.7,53,12520,10044,0,0.8022364217252396,1.1704387199021709,0
2,4,0.7,0.7,54,12756,10283,0,0.8061304484164314,1.2124977212445263,0
2,4,0.7,0.7,55,12992,10524,0,0.8100369458128078,1.2544877669039969,0
2,4,0.7,0.7,56,13228,10769,0,0.8141064408829755,1.2980150309666447,0
2,4,0.7,0.7,57,13465,11017,0,0.8181953212031192,1.3415310502652291,0
2,4,0.7,0.7,58,13701,11268,0,0.8224217210422596,1.386282656314146,0
2,4,0.7,0.7,59,13937,11521,0,0.8266484896319151,1.4308087482356728,0
2,4,0.7,0.7,60,14173,11777,0,0.8309461652437734,1.4758489751691017,0
2,4,0.7,0.7,61,14409,12037,0,0.8353806648622388,1.5220795999425543,0
2,4,0.7,0.7,62,14646,12301,0,0.8398880240338659,1.5688189905287429,0
2,4,0.7,0.7,63,14882,12566,0,0.8443757559467814,1.6151063201404052,0
2,4,0.7,0.7,64,15118,12835,0,0.8489879613705517,1.6624218566129345,0
2,4,0.7,0.7,65,15354,13108,0,0.8537189006122183,1.7106891453628745,0
2,4,0.7,0.7,66,15591,13385,0,0.858508113655314,1.759279296181283,0
2,4,0.7,0.7,67,15827,13664,0,0.8633348076072535,1.8079762362789584,0
2,4,0.7,0.7,68,16063,13946,0,0.8682064371537073,1.8568512467638492,0
2,4,0.7,0.7,69,16299,14232,0,0.8731824038284557,1.9064907230223995,0
2,4,0.7,0.7,70,16535,14522,0,0.8782582400967645,1.9568358800017998,0
2,4,0.7,0.7,71,16772,14816,0,0.8833770569997615,2.0073135286992625,0
2,4,0.7,0.7,72,17008,15113,0,0.8885818438381938,2.058339919958015,0
2,4,0.7,0.7,73,17244,15414,0,0.8938761308281141,2.109938025935479,0
2,4,0.7,0.7,74,17480,15718,0,0.8991990846681922,2.161508339351868,0
2,4,0.7,0.7,75,17717,16028,0,0.9046678331545973,2.2141741883357144,0
2,4,0.7,0.7,76,17953,16340,0,0.9101542917618225,2.2666916427912644,0
2,4,0.7,0.7,77,18189,16656,0,0.9157182912749464,2.319629000809334,0
2,4,0.7,0.7,78,18425,16976,0,0.9213568521031208,2.3729486170962195,0
2,4,0.7,0.7,79,18661,17299,0,0.927013557687155,2.4261129325944997,0
2,4,0.7,0.7,80,18898,17629,0,0.9328500370409567,2.4806278788500196,0
2,4,0.7,0.7,81,19134,17961,0,0.9386955158356851,2.5348860813475804,0
2,4,0.7,0.7,82,19370,18297,0,0.94460505937016,2.5893965637377465,0
2,4,0.7,0.7,83,19606,18638,0,0.9506273589717433,2.6445973984842364,0
2,4,0.7,0.7,84,19843,18984,0,0.9567101748727511,2.699999073113549,0
2,4,0.7,0.7,85,20079,19333,0,0.9628467553164999,2.7555346409660197,0
2,4,0.7,0.7,86,20315,19687,0,0.9690868816145705,2.811645509173803,0
2,4,0.7,0.7,87,20551,20044,0,0.9753296676560751,2.867419912994731,0
2,4,0.7,0.7,88,20787,20407,0,0.9817193438206572,2.9241381851208565,0
2,4,0.7,0.7,89,21024,20775,0,0.988156392694064,2.980904908101929,0
2,4,0.7,0.7,90,21260,21147,0,0.9946848541862653,3.0381013185778794,0
2,4,0.7,0.7,91,21496,21523,0,1.0012560476367696,3.0952942617862766,0
2,4,0.7,0.7,92,21732,21904,0,1.0079145959874838,3.152865905137323,0
2,4,0.7,0.7,93,21969,22291,0,1.0146570167053575,3.2107764768267035,0
2,4,0.7,0.7,94,22205,22681,0,1.0214366133753658,3.2686196380869976,0
2,4,0.7,0.7,95,22441,23077,0,1.028340983022147,3.3271341029575217,0
2,4,0.7,0.7,96,22677,23477,0,1.0352780350134498,3.3855312144881706,0
2,4,0.7,0.7,97,22913,23882,0,1.0422904028280888,3.444165994582119,0
2,4,0.7,0.7,98,23150,24294,0,1.0494168466522678,3.503351852534393,0
2,4,0.7,0.7,99,23386,24709,0,1.0565723082185923,3.562375697453335,0
2,4,0.7,0.7,100,23622,25129,0,1.0637964609262551,3.621562039803025,0
2,4,0.7,0.7,101,23858,25554,0,1.0710872663257607,3.6808883407687003,0
2,4,0.7,0.7,102,24094,25985,0,1.0784842699427244,3.740667519634293,0
2,4,0.7,0.7,103,24331,26422,0,1.0859397476470347,3.800505806521812,0
2,4,0.7,0.7,104,24567,26864,0,1.0934994097773436,3.8607622757877036,0
2,4,0.7,0.7,105,24803,27310,0,1.1010764826835464,3.9207409539328486,0
2,4,0.7,0.7,106,25039,27762,0,1.1087503494548505,3.9810666109789796,0
2,4,0.7,0.7,107,25276,28221,0,1.116513688874822,4.041672257625625,0
2,4,0.7,0.7,108,25512,28684,0,1.1243336469112575,4.1022953684682415,0
2,4,0.7,0.7,109,25748,29152,0,1.132204443063539,4.162888313292145,0
2,4,0.7,0.7,110,25984,29626,0,1.1401631773399015,4.2237314353528905,0
2,4,0.7,0.7,111,26220,30106,0,1.1482074752097635,4.2847986153981115,0
2,4,0.7,0.7,112,26457,30594,0,1.156366935026647,4.346304517140525,0
2,4,0.7,0.7,113,26693,31085,0,1.1645375191997902,4.407460921456744,0
2,4,0.7,0.7,114,26929,31582,0,1.1727877009914962,4.468779274186095,0
2,4,0.7,0.7,115,27165,32085,0,1.18111540585312,4.530237901722085,0
2,4,0.7,0.7,116,27402,32596,0,1.1895482081599884,4.592032159399776,0
2,4,0.7,0.7,117,27638,32767,0,1.1855778276286273,4.562992589524378,1
2,4,0.7,0.7,118,27874,32767,0,1.175539929683576,4.4891389252937195,1
2,4,0.7,0.7,119,28110,32767,0,1.1656705798648168,4.415907927257858,1
2,4,0.7,0.7,120,28346,32767,0,1.1559655683341565,4.343289183640422,1
2,4,0.7,0.7,121,28583,32767,0,1.146380715810097,4.270968653268016,1
2,4,0.7,0.7,122,28819,32767,0,1.1369929560359484,4.199546699171814,1
2,4,0.7,0.7,123,29055,32767,0,1.1277577009120634,4.1287072439108305,1
2,4,0.7,0.7,124,29291,32767,0,1.1186712642108498,4.058440862880624,1
2,4,0.7,0.7,125,29528,32767,0,1.1096924952587375,3.988444195654657,1
2,4,0.7,0.7,126,29764,32767,0,1.1008936970837253,3.9192989220963517,1
2,4,0.7,0.7,127,30000,32767,0,1.0922333333333334,3.850699745013423,1
3,0,0.85,-0.7,0,0,0,0,0.0,0.0,0
3,0,0.85,-0.7,1,236,201,0,0.8516949152542372,0.0,0
3,0,0.85,-0.7,2,472,401,0,0.8495762711864406,0.0,0
3,0,0.85,-0.7,3,709,602,0,0.849083215796897,0.0,0
3,0,0.85,-0.7,4,945,803,0,0.8497354497354498,0.0,0
3,0,0.85,-0.7,5,1181,1003,0,0.8492802709568162,0.0,0
3,0,0.85,-0.7,6,1417,1203,0,0.8489767113620325,-0.003105166290380006,0
3,0,0.85,-0.7,7,1654,1403,0,0.8482466747279322,-0.010577391901425875,0
3,0,0.85,-0.7,8,1890,1602,0,0.8476190476190476,-0.017006556638571833,0
3,0,0.85,-0.7,9,2126,1801,0,0.8471307619943556,-0.022011655492959546,0
3,0,0.85,-0.7,10,2362,1999,0,0.8463166807790008,-0.030362691325647694,0
3,0,0.85,-0.7,11,2598,2197,0,0.8456505003849115,-0.037202504468040645,0
3,0,0.85,-0.7,12,2835,2395,0,0.8447971781305115,-0.04597161770493346,0
3,0,0.85,-0.7,13,3071,2591,0,0.8436991208075545,-0.05726877728294895,0
3,0,0.85,-0.7,14,3307,2787,0,0.8427577865134563,-0.06696523214603912,0
3,0,0.85,-0.7,15,3543,2983,0,0.841941857183178,-0.07537868756035743,0
3,0,0.85,-0.7,16,3780,3178,0,0.8407407407407408,-0.08777884745535716,0
3,0,0.85,-0.7,17,4016,3371,0,0.8393924302788844,-0.10171974045788634,0
3,0,0.85,-0.7,18,4252,3564,0,0.8381937911571026,-0.11413191786650503,0
3,0,0.85,-0.7,19,4488,3756,0,0.8368983957219251,-0.12756600121869963,0
3,0,0.85,-0.7,20,4724,3947,0,0.8355207451312447,-0.14187595905730346,0
3,0,0.85,-0.7,21,4961,4137,0,0.8339044547470268,-0.1586948309515342,0
3,0,0.85,-0.7,22,5197,4326,0,0.8324033096016933,-0.174344742533803,0
3,0,0.85,-0.7,23,5433,4514,0,0.830848518314007,-0.190583713977619,0
3,0,0.85,-0.7,24,5669,4700,0,0.8290703827835597,-0.2091926892431174,0
3,0,0.85,-0.7,25,5906,4886,0,0.8272942770064341,-0.22782030797090097,0
3,0,0.85,-0.7,26,6142,5070,0,0.8254640182351026,-0.247057763612348,0
3,0,0.85,-0.7,27,6378,5252,0,0.8234556287237379,-0.26821665792803934,0
